gene_id	dataset_index	tip	branch	t	N	S	omega	dN	dS	lnL	kappa	is_terminal	qc_flag
24at33090	5	c_grandiflora	4..3	0.056	11341.6	3868.4	0.1457	0.0075	0.0512	-25928.827827	2.15176	True	ok
24at33090	5		4..5	0.11	11341.6	3868.4	0.1457	0.0147	0.1009	-25928.827827	2.15176	False	ok
24at33090	5	a_halleri	5..1	0.032	11341.6	3868.4	0.1457	0.0043	0.0294	-25928.827827	2.15176	True	ok
24at33090	5	a_thaliana	5..2	0.039	11341.6	3868.4	0.1785	0.006	0.0335	-25928.827827	2.15176	True	ok
25435at33090	6	c_grandiflora	4..3	0.078	2172.2	656.8	0.1584	0.0116	0.0732	-5053.690842	1.63031	True	ok
25435at33090	6		4..5	0.103	2172.2	656.8	0.1584	0.0154	0.0972	-5053.690842	1.63031	False	ok
25435at33090	6	a_halleri	5..1	0.048	2172.2	656.8	0.1584	0.0072	0.0454	-5053.690842	1.63031	True	ok
25435at33090	6	a_thaliana	5..2	0.073	2172.2	656.8	0.1653	0.0112	0.0675	-5053.690842	1.63031	True	ok
255at33090	7	c_grandiflora	4..3	0.128	5732.8	1980.2	0.1037	0.0133	0.1279	-13074.673831	2.24895	True	ok
255at33090	7		4..5	0.053	5732.8	1980.2	0.1037	0.0054	0.0525	-13074.673831	2.24895	False	ok
255at33090	7	a_halleri	5..1	0.028	5732.8	1980.2	0.1037	0.0029	0.0279	-13074.673831	2.24895	True	ok
255at33090	7	a_thaliana	5..2	0.046	5732.8	1980.2	0.0759	0.0037	0.0493	-13074.673831	2.24895	True	ok
26868at33090	8	c_grandiflora	4..3	0.105	1553.8	540.2	0.2038	0.0175	0.0859	-3942.095488	2.48631	True	ok
26868at33090	8		4..5	0.095	1553.8	540.2	0.2038	0.0157	0.0772	-3942.095488	2.48631	False	ok
26868at33090	8	a_halleri	5..1	0.073	1553.8	540.2	0.2038	0.0121	0.0595	-3942.095488	2.48631	True	ok
26868at33090	8	a_thaliana	5..2	0.096	1553.8	540.2	0.2888	0.0196	0.0678	-3942.095488	2.48631	True	ok
27237at33090	9	c_grandiflora	4..3	0.074	1793.6	615.4	0.1713	0.011	0.064	-4201.05967	1.9277	True	ok
27237at33090	9		4..5	0.069	1793.6	615.4	0.1713	0.0103	0.0599	-4201.05967	1.9277	False	ok
27237at33090	9	a_halleri	5..1	0.047	1793.6	615.4	0.1713	0.007	0.0411	-4201.05967	1.9277	True	ok
27237at33090	9	a_thaliana	5..2	0.066	1793.6	615.4	0.1431	0.0087	0.0611	-4201.05967	1.9277	True	ok
27607at33090	10	c_grandiflora	4..3	0.11	1532.3	555.7	0.0553	0.0066	0.1194	-3445.302709	2.23436	True	ok
27607at33090	10		4..5	0.019	1532.3	555.7	0.0553	0.0011	0.0205	-3445.302709	2.23436	False	ok
27607at33090	10	a_halleri	5..1	0.037	1532.3	555.7	0.0553	0.0022	0.0407	-3445.302709	2.23436	True	ok
27607at33090	10	a_thaliana	5..2	0.042	1532.3	555.7	0.0714	0.0032	0.0444	-3445.302709	2.23436	True	ok
28920at33090	11	c_grandiflora	4..3	0.096	1787.7	606.3	0.1225	0.0114	0.0929	-4152.114729	2.10594	True	ok
28920at33090	11		4..5	0.061	1787.7	606.3	0.1225	0.0072	0.0591	-4152.114729	2.10594	False	ok
28920at33090	11	a_halleri	5..1	0.045	1787.7	606.3	0.1225	0.0054	0.0438	-4152.114729	2.10594	True	ok
28920at33090	11	a_thaliana	5..2	0.062	1787.7	606.3	0.1704	0.0092	0.054	-4152.114729	2.10594	True	ok
31855at33090	12	c_grandiflora	4..3	0.07	1560.1	602.9	0.1595	0.0095	0.0596	-3841.857143	1.87543	True	ok
31855at33090	12		4..5	0.059	1560.1	602.9	0.1595	0.0079	0.0496	-3841.857143	1.87543	False	ok
31855at33090	12	a_halleri	5..1	0.055	1560.1	602.9	0.1595	0.0075	0.0469	-3841.857143	1.87543	True	ok
31855at33090	12	a_thaliana	5..2	0.092	1560.1	602.9	0.1724	0.0131	0.0757	-3841.857143	1.87543	True	ok
32730at33090	13	c_grandiflora	4..3	0.081	1391.5	396.5	0.0946	0.0087	0.0918	-3089.509292	1.47921	True	ok
32730at33090	13		4..5	0.092	1391.5	396.5	0.0946	0.0099	0.1042	-3089.509292	1.47921	False	ok
32730at33090	13	a_halleri	5..1	0.066	1391.5	396.5	0.0946	0.0071	0.0749	-3089.509292	1.47921	True	ok
32730at33090	13	a_thaliana	5..2	0.043	1391.5	396.5	0.0695	0.0036	0.0515	-3089.509292	1.47921	True	ok
32923at33090	14	c_grandiflora	4..3	0.094	1564.9	505.1	0.3364	0.0212	0.0631	-3793.093222	1.94863	True	ok
32923at33090	14		4..5	0.131	1564.9	505.1	0.3364	0.0295	0.0878	-3793.093222	1.94863	False	ok
32923at33090	14	a_halleri	5..1	0.044	1564.9	505.1	0.3364	0.01	0.0297	-3793.093222	1.94863	True	ok
32923at33090	14	a_thaliana	5..2	0.066	1564.9	505.1	0.0786	0.0057	0.0729	-3793.093222	1.94863	True	ok
33264at33090	15	c_grandiflora	4..3	0.088	1347.4	467.6	0.191	0.014	0.0732	-3391.768181	2.83111	True	ok
33264at33090	15		4..5	0.11	1347.4	467.6	0.191	0.0175	0.0917	-3391.768181	2.83111	False	ok
33264at33090	15	a_halleri	5..1	0.086	1347.4	467.6	0.191	0.0138	0.0721	-3391.768181	2.83111	True	ok
33264at33090	15	a_thaliana	5..2	0.09	1347.4	467.6	0.1212	0.0105	0.0865	-3391.768181	2.83111	True	ok
34517at33090	16	c_grandiflora	4..3	0.094	1766.4	714.6	0.0785	0.0071	0.0909	-4386.813893	2.4952	True	ok
34517at33090	16		4..5	0.076	1766.4	714.6	0.0785	0.0058	0.0737	-4386.813893	2.4952	False	ok
34517at33090	16	a_halleri	5..1	0.058	1766.4	714.6	0.0785	0.0044	0.0561	-4386.813893	2.4952	True	ok
34517at33090	16	a_thaliana	5..2	0.077	1766.4	714.6	0.1491	0.0097	0.0652	-4386.813893	2.4952	True	ok
35499at33090	17	c_grandiflora	4..3	0.05	1560.2	560.8	0.1525	0.0068	0.0446	-3585.962737	3.6873	True	ok
35499at33090	17		4..5	0.072	1560.2	560.8	0.1525	0.0098	0.0639	-3585.962737	3.6873	False	ok
35499at33090	17	a_halleri	5..1	0.054	1560.2	560.8	0.1525	0.0072	0.0475	-3585.962737	3.6873	True	ok
35499at33090	17	a_thaliana	5..2	0.05	1560.2	560.8	0.0917	0.0046	0.0497	-3585.962737	3.6873	True	ok
35887at33090	18	c_grandiflora	4..3	0.134	1940.7	600.3	0.3046	0.029	0.0952	-4863.982803	1.81563	True	ok
35887at33090	18		4..5	0.132	1940.7	600.3	0.3046	0.0285	0.0936	-4863.982803	1.81563	False	ok
35887at33090	18	a_halleri	5..1	0.057	1940.7	600.3	0.3046	0.0124	0.0406	-4863.982803	1.81563	True	ok
35887at33090	18	a_thaliana	5..2	0.077	1940.7	600.3	0.5545	0.0215	0.0387	-4863.982803	1.81563	True	ok
36284at33090	19	c_grandiflora	4..3	0.066	1709.2	609.8	0.0625	0.0044	0.0709	-3942.694663	2.0476	True	ok
36284at33090	19		4..5	0.059	1709.2	609.8	0.0625	0.004	0.0636	-3942.694663	2.0476	False	ok
36284at33090	19	a_halleri	5..1	0.043	1709.2	609.8	0.0625	0.0029	0.0463	-3942.694663	2.0476	True	ok
36284at33090	19	a_thaliana	5..2	0.076	1709.2	609.8	0.0743	0.0059	0.0799	-3942.694663	2.0476	True	ok
37663at33090	20	c_grandiflora	4..3	0.084	1452.7	551.3	0.1272	0.0097	0.0764	-3568.928567	2.47806	True	ok
37663at33090	20		4..5	0.115	1452.7	551.3	0.1272	0.0133	0.1046	-3568.928567	2.47806	False	ok
37663at33090	20	a_halleri	5..1	0.052	1452.7	551.3	0.1272	0.006	0.0475	-3568.928567	2.47806	True	ok
37663at33090	20	a_thaliana	5..2	0.071	1452.7	551.3	0.1655	0.0099	0.0596	-3568.928567	2.47806	True	ok
37699at33090	1	c_grandiflora	4..3	0.083	1881.6	593.4	0.2216	0.015	0.0677	-4764.044772	1.96497	True	ok
37699at33090	1		4..5	0.099	1881.6	593.4	0.2216	0.0179	0.0807	-4764.044772	1.96497	False	ok
37699at33090	1	a_halleri	5..1	0.064	1881.6	593.4	0.2216	0.0117	0.0526	-4764.044772	1.96497	True	ok
37699at33090	1	a_thaliana	5..2	0.156	1881.6	593.4	0.7484	0.0483	0.0645	-4764.044772	1.96497	True	ok
39913at33090	2	c_grandiflora	4..3	0.071	1628.6	594.4	0.061	0.0047	0.0763	-3693.088157	2.50472	True	ok
39913at33090	2		4..5	0.083	1628.6	594.4	0.061	0.0054	0.089	-3693.088157	2.50472	False	ok
39913at33090	2	a_halleri	5..1	0.026	1628.6	594.4	0.061	0.0017	0.0276	-3693.088157	2.50472	True	ok
39913at33090	2	a_thaliana	5..2	0.055	1628.6	594.4	0.0765	0.0044	0.0571	-3693.088157	2.50472	True	ok
4034at33090	3	c_grandiflora	4..3	0.073	3101.7	1044.3	0.1839	0.0114	0.0622	-7359.061913	2.34186	True	ok
4034at33090	3		4..5	0.116	3101.7	1044.3	0.1839	0.0183	0.0997	-7359.061913	2.34186	False	ok
4034at33090	3	a_halleri	5..1	0.044	3101.7	1044.3	0.1839	0.007	0.0379	-7359.061913	2.34186	True	ok
4034at33090	3	a_thaliana	5..2	0.061	3101.7	1044.3	0.1787	0.0094	0.0525	-7359.061913	2.34186	True	ok
40630at33090	4	c_grandiflora	4..3	0.102	1761.7	599.3	0.1306	0.0127	0.0972	-4042.649488	2.38273	True	ok
40630at33090	4		4..5	0.055	1761.7	599.3	0.1306	0.0069	0.0526	-4042.649488	2.38273	False	ok
40630at33090	4	a_halleri	5..1	0.052	1761.7	599.3	0.1306	0.0065	0.0495	-4042.649488	2.38273	True	ok
40630at33090	4	a_thaliana	5..2	0.053	1761.7	599.3	0.2447	0.0099	0.0405	-4042.649488	2.38273	True	ok
41146at33090	5	c_grandiflora	4..3	0.121	1403.9	468.1	0.1219	0.0144	0.1179	-3369.761791	2.20353	True	ok
41146at33090	5		4..5	0.093	1403.9	468.1	0.1219	0.0111	0.0908	-3369.761791	2.20353	False	ok
41146at33090	5	a_halleri	5..1	0.062	1403.9	468.1	0.1219	0.0074	0.0603	-3369.761791	2.20353	True	ok
41146at33090	5	a_thaliana	5..2	0.053	1403.9	468.1	0.1583	0.0076	0.0477	-3369.761791	2.20353	True	ok
4115at33090	6	c_grandiflora	4..3	0.016	2478.8	839.2	0.1828	0.0025	0.0136	-5620.913953	2.72901	True	ok
4115at33090	6		4..5	0.097	2478.8	839.2	0.1828	0.0152	0.0833	-5620.913953	2.72901	False	ok
4115at33090	6	a_halleri	5..1	0.048	2478.8	839.2	0.1828	0.0075	0.041	-5620.913953	2.72901	True	ok
4115at33090	6	a_thaliana	5..2	0.059	2478.8	839.2	0.1305	0.0073	0.0563	-5620.913953	2.72901	True	ok
41244at33090	7	c_grandiflora	4..3	0.1	1295.5	462.5	0.0955	0.0095	0.0998	-3089.100145	2.2623	True	ok
41244at33090	7		4..5	0.078	1295.5	462.5	0.0955	0.0074	0.0776	-3089.100145	2.2623	False	ok
41244at33090	7	a_halleri	5..1	0.056	1295.5	462.5	0.0955	0.0053	0.056	-3089.100145	2.2623	True	ok
41244at33090	7	a_thaliana	5..2	0.056	1295.5	462.5	0.1415	0.0071	0.0504	-3089.100145	2.2623	True	ok
42407at33090	8	c_grandiflora	4..3	0.084	1288.1	373.9	0.2138	0.0153	0.0716	-3026.108299	1.71587	True	ok
42407at33090	8		4..5	0.069	1288.1	373.9	0.2138	0.0125	0.0585	-3026.108299	1.71587	False	ok
42407at33090	8	a_halleri	5..1	0.049	1288.1	373.9	0.2138	0.0089	0.0414	-3026.108299	1.71587	True	ok
42407at33090	8	a_thaliana	5..2	0.121	1288.1	373.9	0.2261	0.0228	0.1009	-3026.108299	1.71587	True	ok
43683at33090	9	c_grandiflora	4..3	0.115	1473.0	495.0	0.2091	0.0197	0.0941	-3567.585965	1.98319	True	ok
43683at33090	9		4..5	0.085	1473.0	495.0	0.2091	0.0145	0.0694	-3567.585965	1.98319	False	ok
43683at33090	9	a_halleri	5..1	0.049	1473.0	495.0	0.2091	0.0084	0.0401	-3567.585965	1.98319	True	ok
43683at33090	9	a_thaliana	5..2	0.071	1473.0	495.0	0.134	0.009	0.0672	-3567.585965	1.98319	True	ok
43957at33090	10	c_grandiflora	4..3	0.1	2026.4	670.6	0.1315	0.0127	0.0963	-5007.644389	1.76837	True	ok
43957at33090	10		4..5	0.1	2026.4	670.6	0.1315	0.0126	0.0957	-5007.644389	1.76837	False	ok
43957at33090	10	a_halleri	5..1	0.059	2026.4	670.6	0.1315	0.0075	0.0568	-5007.644389	1.76837	True	ok
43957at33090	10	a_thaliana	5..2	0.1	2026.4	670.6	0.208	0.0171	0.0825	-5007.644389	1.76837	True	ok
44063at33090	11	c_grandiflora	4..3	0.072	1304.6	411.4	0.1465	0.0101	0.0687	-3110.787546	1.34917	True	ok
44063at33090	11		4..5	0.086	1304.6	411.4	0.1465	0.012	0.0819	-3110.787546	1.34917	False	ok
44063at33090	11	a_halleri	5..1	0.072	1304.6	411.4	0.1465	0.0101	0.0686	-3110.787546	1.34917	True	ok
44063at33090	11	a_thaliana	5..2	0.077	1304.6	411.4	0.1533	0.011	0.072	-3110.787546	1.34917	True	ok
44526at33090	12	c_grandiflora	4..3	0.087	1442.8	483.2	0.1607	0.0125	0.078	-3525.294544	1.77305	True	ok
44526at33090	12		4..5	0.115	1442.8	483.2	0.1607	0.0166	0.1034	-3525.294544	1.77305	False	ok
44526at33090	12	a_halleri	5..1	0.052	1442.8	483.2	0.1607	0.0075	0.0465	-3525.294544	1.77305	True	ok
44526at33090	12	a_thaliana	5..2	0.09	1442.8	483.2	0.1132	0.0101	0.0889	-3525.294544	1.77305	True	ok
46307at33090	13	c_grandiflora	4..3	0.07	1310.6	450.4	0.0714	0.0054	0.0758	-3092.001709	2.04278	True	ok
46307at33090	13		4..5	0.128	1310.6	450.4	0.0714	0.0099	0.138	-3092.001709	2.04278	False	ok
46307at33090	13	a_halleri	5..1	0.053	1310.6	450.4	0.0714	0.0041	0.0576	-3092.001709	2.04278	True	ok
46307at33090	13	a_thaliana	5..2	0.07	1310.6	450.4	0.0594	0.0046	0.0778	-3092.001709	2.04278	True	ok
48027at33090	14	c_grandiflora	4..3	0.101	1279.0	431.0	0.0763	0.0083	0.1085	-2970.904495	2.26001	True	ok
48027at33090	14		4..5	0.069	1279.0	431.0	0.0763	0.0057	0.0747	-2970.904495	2.26001	False	ok
48027at33090	14	a_halleri	5..1	0.057	1279.0	431.0	0.0763	0.0047	0.0616	-2970.904495	2.26001	True	ok
48027at33090	14	a_thaliana	5..2	0.065	1279.0	431.0	0.0492	0.0037	0.0755	-2970.904495	2.26001	True	ok
48290at33090	15	c_grandiflora	4..3	0.09	1454.4	480.6	0.1362	0.0116	0.0853	-3725.163052	2.16795	True	ok
48290at33090	15		4..5	0.045	1454.4	480.6	0.1362	0.0058	0.0424	-3725.163052	2.16795	False	ok
48290at33090	15	a_halleri	5..1	0.102	1454.4	480.6	0.1362	0.0132	0.0967	-3725.163052	2.16795	True	ok
48290at33090	15	a_thaliana	5..2	0.181	1454.4	480.6	0.2246	0.0324	0.1443	-3725.163052	2.16795	True	ok
48645at33090	16	c_grandiflora	4..3	0.045	1364.1	420.9	0.1097	0.0051	0.0465	-2993.276614	2.44212	True	ok
48645at33090	16		4..5	0.082	1364.1	420.9	0.1097	0.0094	0.0859	-2993.276614	2.44212	False	ok
48645at33090	16	a_halleri	5..1	0.033	1364.1	420.9	0.1097	0.0038	0.0349	-2993.276614	2.44212	True	ok
48645at33090	16	a_thaliana	5..2	0.069	1364.1	420.9	0.0761	0.006	0.0787	-2993.276614	2.44212	True	ok
49092at33090	17	c_grandiflora	4..3	0.066	1241.6	426.4	0.0386	0.003	0.0769	-2755.595727	1.8947	True	ok
49092at33090	17		4..5	0.057	1241.6	426.4	0.0386	0.0026	0.0669	-2755.595727	1.8947	False	ok
49092at33090	17	a_halleri	5..1	0.056	1241.6	426.4	0.0386	0.0025	0.0659	-2755.595727	1.8947	True	ok
49092at33090	17	a_thaliana	5..2	0.048	1241.6	426.4	0.0132	0.0008	0.0606	-2755.595727	1.8947	True	ok
50512at33090	18	c_grandiflora	4..3	0.137	1181.5	339.5	0.2181	0.0253	0.116	-3036.331224	2.29915	True	ok
50512at33090	18		4..5	0.132	1181.5	339.5	0.2181	0.0245	0.1125	-3036.331224	2.29915	False	ok
50512at33090	18	a_halleri	5..1	0.128	1181.5	339.5	0.2181	0.0237	0.1087	-3036.331224	2.29915	True	ok
50512at33090	18	a_thaliana	5..2	0.103	1181.5	339.5	0.166	0.0161	0.0972	-3036.331224	2.29915	True	ok
50528at33090	19	c_grandiflora	4..3	0.099	1243.1	370.9	0.115	0.0119	0.1036	-2993.325618	1.66932	True	ok
50528at33090	19		4..5	0.109	1243.1	370.9	0.115	0.0131	0.1137	-2993.325618	1.66932	False	ok
50528at33090	19	a_halleri	5..1	0.081	1243.1	370.9	0.115	0.0098	0.085	-2993.325618	1.66932	True	ok
50528at33090	19	a_thaliana	5..2	0.102	1243.1	370.9	0.0738	0.0088	0.1187	-2993.325618	1.66932	True	ok
51214at33090	20	c_grandiflora	4..3	0.093	1391.2	438.8	0.0836	0.0085	0.1019	-3233.570485	1.82407	True	ok
51214at33090	20		4..5	0.066	1391.2	438.8	0.0836	0.006	0.0724	-3233.570485	1.82407	False	ok
51214at33090	20	a_halleri	5..1	0.046	1391.2	438.8	0.0836	0.0042	0.0502	-3233.570485	1.82407	True	ok
51214at33090	20	a_thaliana	5..2	0.087	1391.2	438.8	0.2457	0.0167	0.0679	-3233.570485	1.82407	True	ok
51262at33090	1	c_grandiflora	4..3	0.149	1564.0	545.0	0.2314	0.0267	0.1152	-3828.557257	2.83446	True	ok
51262at33090	1		4..5	0.083	1564.0	545.0	0.2314	0.0149	0.0643	-3828.557257	2.83446	False	ok
51262at33090	1	a_halleri	5..1	0.047	1564.0	545.0	0.2314	0.0085	0.0366	-3828.557257	2.83446	True	ok
51262at33090	1	a_thaliana	5..2	0.052	1564.0	545.0	0.2602	0.0099	0.0381	-3828.557257	2.83446	True	ok
52795at33090	2	c_grandiflora	4..3	0.073	1335.6	467.4	0.1091	0.0079	0.0721	-3162.346451	2.28184	True	ok
52795at33090	2		4..5	0.075	1335.6	467.4	0.1091	0.008	0.0732	-3162.346451	2.28184	False	ok
52795at33090	2	a_halleri	5..1	0.058	1335.6	467.4	0.1091	0.0062	0.0569	-3162.346451	2.28184	True	ok
52795at33090	2	a_thaliana	5..2	0.075	1335.6	467.4	0.1163	0.0084	0.072	-3162.346451	2.28184	True	ok
5305at33090	3	c_grandiflora	4..3	0.185	2394.8	695.2	0.0871	0.0183	0.2105	-9117.234519	1.57771	True	ok
5305at33090	3		4..5	0.0	2394.8	695.2	0.0871	0.0	0.0	-9117.234519	1.57771	False	ds_floor
5305at33090	3	a_halleri	5..1	10.214	2394.8	695.2	0.0871	1.0141	11.6406	-9117.234519	1.57771	True	ok
5305at33090	3	a_thaliana	5..2	0.072	2394.8	695.2	999.0	0.0311	0.0	-9117.234519	1.57771	True	omega_boundary
53416at33090	4	c_grandiflora	4..3	0.126	1075.9	439.1	0.1984	0.0193	0.0973	-2955.05522	2.2825	True	ok
53416at33090	4		4..5	0.107	1075.9	439.1	0.1984	0.0165	0.083	-2955.05522	2.2825	False	ok
53416at33090	4	a_halleri	5..1	0.096	1075.9	439.1	0.1984	0.0148	0.0744	-2955.05522	2.2825	True	ok
53416at33090	4	a_thaliana	5..2	0.117	1075.9	439.1	0.2348	0.02	0.0853	-2955.05522	2.2825	True	ok
53527at33090	5	c_grandiflora	4..3	0.125	2158.9	697.1	0.0986	0.0129	0.1308	-4945.900812	1.86279	True	ok
53527at33090	5		4..5	0.036	2158.9	697.1	0.0986	0.0037	0.0376	-4945.900812	1.86279	False	ok
53527at33090	5	a_halleri	5..1	0.044	2158.9	697.1	0.0986	0.0046	0.0464	-4945.900812	1.86279	True	ok
53527at33090	5	a_thaliana	5..2	0.063	2158.9	697.1	0.1192	0.0075	0.0633	-4945.900812	1.86279	True	ok
58672at33090	6	c_grandiflora	4..3	0.148	1018.9	349.1	0.0928	0.0141	0.1523	-2443.673535	1.93231	True	ok
58672at33090	6		4..5	0.054	1018.9	349.1	0.0928	0.0052	0.0555	-2443.673535	1.93231	False	ok
58672at33090	6	a_halleri	5..1	0.087	1018.9	349.1	0.0928	0.0083	0.0898	-2443.673535	1.93231	True	ok
58672at33090	6	a_thaliana	5..2	0.053	1018.9	349.1	0.052	0.0032	0.0607	-2443.673535	1.93231	True	ok
5927at33090	7	c_grandiflora	4..3	0.128	2922.3	1052.7	0.233	0.0228	0.0979	-7487.284555	2.2073	True	ok
5927at33090	7		4..5	0.098	2922.3	1052.7	0.233	0.0175	0.075	-7487.284555	2.2073	False	ok
5927at33090	7	a_halleri	5..1	0.058	2922.3	1052.7	0.233	0.0103	0.0441	-7487.284555	2.2073	True	ok
5927at33090	7	a_thaliana	5..2	0.088	2922.3	1052.7	0.211	0.0148	0.07	-7487.284555	2.2073	True	ok
60262at33090	8	c_grandiflora	4..3	0.063	1034.2	339.8	0.0141	0.0011	0.0808	-2271.635225	1.71027	True	ok
60262at33090	8		4..5	0.062	1034.2	339.8	0.0141	0.0011	0.0805	-2271.635225	1.71027	False	ok
60262at33090	8	a_halleri	5..1	0.056	1034.2	339.8	0.0141	0.001	0.0729	-2271.635225	1.71027	True	ok
60262at33090	8	a_thaliana	5..2	0.063	1034.2	339.8	0.0069	0.0006	0.0829	-2271.635225	1.71027	True	ok
62262at33090	9	c_grandiflora	4..3	0.067	1034.9	360.1	0.2153	0.0115	0.0532	-2542.669275	1.96264	True	ok
62262at33090	9		4..5	0.111	1034.9	360.1	0.2153	0.0191	0.0885	-2542.669275	1.96264	False	ok
62262at33090	9	a_halleri	5..1	0.044	1034.9	360.1	0.2153	0.0075	0.0348	-2542.669275	1.96264	True	ok
62262at33090	9	a_thaliana	5..2	0.085	1034.9	360.1	0.448	0.0215	0.0479	-2542.669275	1.96264	True	ok
63411at33090	10	c_grandiflora	4..3	0.092	1159.2	421.8	0.1266	0.0108	0.0856	-2847.342204	1.57225	True	ok
63411at33090	10		4..5	0.084	1159.2	421.8	0.1266	0.0099	0.0781	-2847.342204	1.57225	False	ok
63411at33090	10	a_halleri	5..1	0.08	1159.2	421.8	0.1266	0.0094	0.0746	-2847.342204	1.57225	True	ok
63411at33090	10	a_thaliana	5..2	0.07	1159.2	421.8	0.0479	0.0037	0.077	-2847.342204	1.57225	True	ok
63853at33090	11	c_grandiflora	4..3	0.125	1067.6	348.4	0.092	0.0122	0.1323	-2562.335122	1.4318	True	ok
63853at33090	11		4..5	0.091	1067.6	348.4	0.092	0.0088	0.0957	-2562.335122	1.4318	False	ok
63853at33090	11	a_halleri	5..1	0.06	1067.6	348.4	0.092	0.0058	0.063	-2562.335122	1.4318	True	ok
63853at33090	11	a_thaliana	5..2	0.073	1067.6	348.4	0.0556	0.0047	0.0846	-2562.335122	1.4318	True	ok
64272at33090	12	c_grandiflora	4..3	0.09	2067.2	611.8	0.2208	0.0166	0.0751	-4939.045776	1.70585	True	ok
64272at33090	12		4..5	0.13	2067.2	611.8	0.2208	0.024	0.1087	-4939.045776	1.70585	False	ok
64272at33090	12	a_halleri	5..1	0.059	2067.2	611.8	0.2208	0.011	0.0497	-4939.045776	1.70585	True	ok
64272at33090	12	a_thaliana	5..2	0.086	2067.2	611.8	0.1855	0.0143	0.0772	-4939.045776	1.70585	True	ok
6512at33090	13	c_grandiflora	4..3	0.105	2628.6	839.4	0.2011	0.0178	0.0887	-6336.438742	2.47692	True	ok
6512at33090	13		4..5	0.095	2628.6	839.4	0.2011	0.0161	0.08	-6336.438742	2.47692	False	ok
6512at33090	13	a_halleri	5..1	0.063	2628.6	839.4	0.2011	0.0107	0.053	-6336.438742	2.47692	True	ok
6512at33090	13	a_thaliana	5..2	0.08	2628.6	839.4	0.2702	0.0161	0.0597	-6336.438742	2.47692	True	ok
65263at33090	14	c_grandiflora	4..3	0.139	1355.1	411.9	0.1502	0.02	0.1334	-3335.386163	1.3754	True	ok
65263at33090	14		4..5	0.095	1355.1	411.9	0.1502	0.0136	0.0905	-3335.386163	1.3754	False	ok
65263at33090	14	a_halleri	5..1	0.057	1355.1	411.9	0.1502	0.0082	0.0544	-3335.386163	1.3754	True	ok
65263at33090	14	a_thaliana	5..2	0.097	1355.1	411.9	0.3144	0.0213	0.0678	-3335.386163	1.3754	True	ok
67132at33090	15	c_grandiflora	4..3	0.056	1513.7	496.3	0.0631	0.004	0.0639	-3309.417742	2.09281	True	ok
67132at33090	15		4..5	0.096	1513.7	496.3	0.0631	0.0068	0.1085	-3309.417742	2.09281	False	ok
67132at33090	15	a_halleri	5..1	0.029	1513.7	496.3	0.0631	0.0021	0.0331	-3309.417742	2.09281	True	ok
67132at33090	15	a_thaliana	5..2	0.039	1513.7	496.3	0.0915	0.0038	0.0413	-3309.417742	2.09281	True	ok
67389at33090	16	c_grandiflora	4..3	0.089	1223.4	381.6	0.0869	0.0085	0.098	-2861.111928	1.44249	True	ok
67389at33090	16		4..5	0.116	1223.4	381.6	0.0869	0.011	0.1272	-2861.111928	1.44249	False	ok
67389at33090	16	a_halleri	5..1	0.039	1223.4	381.6	0.0869	0.0038	0.0433	-2861.111928	1.44249	True	ok
67389at33090	16	a_thaliana	5..2	0.079	1223.4	381.6	0.0851	0.0074	0.0871	-2861.111928	1.44249	True	ok
68169at33090	17	c_grandiflora	4..3	0.047	1774.1	655.9	0.2297	0.0083	0.036	-4306.042189	2.1779	True	ok
68169at33090	17		4..5	0.075	1774.1	655.9	0.2297	0.0131	0.0569	-4306.042189	2.1779	False	ok
68169at33090	17	a_halleri	5..1	0.056	1774.1	655.9	0.2297	0.0098	0.0429	-4306.042189	2.1779	True	ok
68169at33090	17	a_thaliana	5..2	0.083	1774.1	655.9	0.2182	0.0141	0.0646	-4306.042189	2.1779	True	ok
6843at33090	18	c_grandiflora	4..3	0.041	1803.0	609.0	0.1429	0.0055	0.0384	-4137.632443	2.27169	True	ok
6843at33090	18		4..5	0.089	1803.0	609.0	0.1429	0.0118	0.0826	-4137.632443	2.27169	False	ok
6843at33090	18	a_halleri	5..1	0.048	1803.0	609.0	0.1429	0.0064	0.0445	-4137.632443	2.27169	True	ok
6843at33090	18	a_thaliana	5..2	0.072	1803.0	609.0	0.079	0.0061	0.0776	-4137.632443	2.27169	True	ok
68537at33090	19	c_grandiflora	4..3	0.082	1018.1	373.9	0.1277	0.0097	0.0759	-2402.610893	2.90553	True	ok
68537at33090	19		4..5	0.065	1018.1	373.9	0.1277	0.0077	0.0601	-2402.610893	2.90553	False	ok
68537at33090	19	a_halleri	5..1	0.065	1018.1	373.9	0.1277	0.0076	0.0597	-2402.610893	2.90553	True	ok
68537at33090	19	a_thaliana	5..2	0.045	1018.1	373.9	0.2848	0.009	0.0317	-2402.610893	2.90553	True	ok
68957at33090	20	c_grandiflora	4..3	0.051	1267.1	442.9	0.1499	0.0069	0.046	-2974.744334	1.72304	True	ok
68957at33090	20		4..5	0.09	1267.1	442.9	0.1499	0.0122	0.0814	-2974.744334	1.72304	False	ok
68957at33090	20	a_halleri	5..1	0.042	1267.1	442.9	0.1499	0.0056	0.0377	-2974.744334	1.72304	True	ok
68957at33090	20	a_thaliana	5..2	0.071	1267.1	442.9	0.0981	0.007	0.0714	-2974.744334	1.72304	True	ok
